Label,Edges,Source,Source_Course_Instructor,Target,Weights
 Community Archives,['Theory Based'],590CA,Anke Voss,462UG3,1
 Community Archives,"['Social Aspects', 'Information Organization']",590CA,Anke Voss,490DB,2
 Community Archives,"['Social Aspects', 'Information Organization']",590CA,Anke Voss,490DBO,2
 Community Archives,"['Theory Based', 'Social Aspects', 'Information Organization']",590CA,Anke Voss,490GHU,3
 Community Archives,"['Social Aspects', 'Information Organization']",590CA,Anke Voss,490GI,2
 Community Archives,"['Social Aspects', 'Information Organization']",590CA,Anke Voss,490ITG,2
 Community Archives,"['Social Aspects', 'Information Organization']",590CA,Anke Voss,490ITU,2
 Community Archives,"['Social Aspects', 'Information Organization']",590CA,Anke Voss,490SMG,2
 Community Archives,"['Social Aspects', 'Information Organization']",590CA,Anke Voss,490SMU,2
 Community Archives,"['Theory Based', 'Social Aspects', 'Information Organization']",590CA,Anke Voss,490TEO,3
 Community Archives,['Information Organization'],590CA,Anke Voss,501A,1
 Community Archives,['Information Organization'],590CA,Anke Voss,501AO,1
 Community Archives,['Information Organization'],590CA,Anke Voss,501AO2,1
 Community Archives,['Information Organization'],590CA,Anke Voss,501B,1
 Community Archives,"['Social Aspects', 'Information Organization']",590CA,Anke Voss,502A,2
 Community Archives,"['Social Aspects', 'Information Organization']",590CA,Anke Voss,502AO,2
 Community Archives,"['Social Aspects', 'Information Organization']",590CA,Anke Voss,502AO2,2
 Community Archives,"['Social Aspects', 'Information Organization']",590CA,Anke Voss,502AO3,2
 Comics: Advising Readers,"['Theory Based', 'Social Aspects']",590CRO,Carol Tilley,590DHO,2
 Comics: Advising Readers,"['Theory Based', 'Social Aspects', 'Media']",590CRO,Carol Tilley,390CC,3
 Comics: Advising Readers,"['Theory Based', 'Social Aspects']",590CRO,Carol Tilley,390RGI,2
 Comics: Advising Readers,"['Social Aspects', 'Media', 'requiremnets research/user/consulting/synthesis']",590CRO,Carol Tilley,390W1A,3
 Comics: Advising Readers,"['Social Aspects', 'Media', 'requiremnets research/user/consulting/synthesis']",590CRO,Carol Tilley,390W1B,3
 Comics: Advising Readers,"['Social Aspects', 'Media']",590CRO,Carol Tilley,404AG,2
 Comics: Advising Readers,"['Social Aspects', 'Media']",590CRO,Carol Tilley,404AO,2
 Comics: Advising Readers,"['Social Aspects', 'Media']",590CRO,Carol Tilley,404AU,2
 Comics: Advising Readers,"['Theory Based', 'Social Aspects']",590CRO,Carol Tilley,409AG,2
 Comics: Advising Readers,"['Theory Based', 'Social Aspects']",590CRO,Carol Tilley,409AO,2
 Comics: Advising Readers,"['Theory Based', 'Social Aspects']",590CRO,Carol Tilley,409AO2,2
 Comics: Advising Readers,"['Theory Based', 'Social Aspects']",590CRO,Carol Tilley,409AU,2
 Comics: Advising Readers,"['Theory Based', 'Social Aspects']",590CRO,Carol Tilley,418AO,2
 Comics: Advising Readers,"['Theory Based', 'Social Aspects']",590CRO,Carol Tilley,418AU,2
 Comics: Advising Readers,['Media'],590CRO,Carol Tilley,445AG,1
 Comics: Advising Readers,['Media'],590CRO,Carol Tilley,445AO,1
 Comics: Advising Readers,['Media'],590CRO,Carol Tilley,445AU,1
 Comics: Advising Readers,['Social Aspects'],590CRO,Carol Tilley,451A,1
 Comics: Advising Readers,['Social Aspects'],590CRO,Carol Tilley,451AO,1
 Comics: Advising Readers,['Media'],590CRO,Carol Tilley,452AG,1
 Comics: Advising Readers,['Media'],590CRO,Carol Tilley,452AO,1
 Comics: Advising Readers,['Media'],590CRO,Carol Tilley,452AU,1
 Comics: Advising Readers,['Media'],590CRO,Carol Tilley,452BG,1
 Comics: Advising Readers,['Media'],590CRO,Carol Tilley,452BU,1
 Comics: Advising Readers,['Media'],590CRO,Carol Tilley,457IDG,1
 Comics: Advising Readers,['Theory Based'],590CRO,Carol Tilley,457IDU,1
 Comics: Advising Readers,['Social Aspects'],590CRO,Carol Tilley,461AG,1
 Comics: Advising Readers,['Social Aspects'],590CRO,Carol Tilley,461AO,1
 Comics: Advising Readers,['Social Aspects'],590CRO,Carol Tilley,461AU,1
 Comics: Advising Readers,['Theory Based'],590CRO,Carol Tilley,462G4,1
 Comics: Advising Readers,['Theory Based'],590CRO,Carol Tilley,462UG3,1
 Comics: Advising Readers,['Social Aspects'],590CRO,Carol Tilley,490DB,1
 Comics: Advising Readers,['Social Aspects'],590CRO,Carol Tilley,490DBO,1
 Comics: Advising Readers,"['Theory Based', 'Social Aspects']",590CRO,Carol Tilley,490GHU,2
 Comics: Advising Readers,['Social Aspects'],590CRO,Carol Tilley,490GI,1
 Comics: Advising Readers,['Social Aspects'],590CRO,Carol Tilley,490ITG,1
 Comics: Advising Readers,['Social Aspects'],590CRO,Carol Tilley,490ITU,1
 Comics: Advising Readers,"['Social Aspects', 'Media']",590CRO,Carol Tilley,490SMG,2
 Comics: Advising Readers,"['Social Aspects', 'Media']",590CRO,Carol Tilley,490SMU,2
 Comics: Advising Readers,"['Theory Based', 'Social Aspects']",590CRO,Carol Tilley,490TEO,2
 Comics: Advising Readers,"['requiremnets research/user/consulting/synthesis', 'Media']",590CRO,Carol Tilley,501A,2
 Comics: Advising Readers,"['requiremnets research/user/consulting/synthesis', 'Media']",590CRO,Carol Tilley,501AO,2
 Comics: Advising Readers,"['requiremnets research/user/consulting/synthesis', 'Media']",590CRO,Carol Tilley,501AO2,2
 Comics: Advising Readers,"['requiremnets research/user/consulting/synthesis', 'Media']",590CRO,Carol Tilley,501B,2
 Comics: Advising Readers,['Social Aspects'],590CRO,Carol Tilley,502A,1
 Comics: Advising Readers,['Social Aspects'],590CRO,Carol Tilley,502AO,1
 Comics: Advising Readers,['Social Aspects'],590CRO,Carol Tilley,502AO2,1
 Comics: Advising Readers,['Social Aspects'],590CRO,Carol Tilley,502AO3,1
 Digital Humanities,"['Theory Based', 'Social Aspects']",590DHO,Katrina Fenlon,390CC,2
 Digital Humanities,"['Theory Based', 'Social Aspects']",590DHO,Katrina Fenlon,390RGI,2
 Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,390W1A,1
 Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,390W1B,1
 Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,404AG,1
 Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,404AO,1
 Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,404AU,1
 Digital Humanities,"['Theory Based', 'Social Aspects']",590DHO,Katrina Fenlon,409AG,2
 Digital Humanities,"['Theory Based', 'Social Aspects']",590DHO,Katrina Fenlon,409AO,2
 Digital Humanities,"['Theory Based', 'Social Aspects']",590DHO,Katrina Fenlon,409AO2,2
 Digital Humanities,"['Theory Based', 'Social Aspects']",590DHO,Katrina Fenlon,409AU,2
 Digital Humanities,"['Theory Based', 'Social Aspects']",590DHO,Katrina Fenlon,418AO,2
 Digital Humanities,"['Theory Based', 'Social Aspects']",590DHO,Katrina Fenlon,418AU,2
 Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,451A,1
 Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,451AO,1
 Digital Humanities,['Theory Based'],590DHO,Katrina Fenlon,457IDU,1
 Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,461AG,1
 Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,461AO,1
 Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,461AU,1
 Digital Humanities,['Theory Based'],590DHO,Katrina Fenlon,462G4,1
 Digital Humanities,['Theory Based'],590DHO,Katrina Fenlon,462UG3,1
 Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,490DB,1
 Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,490DBO,1
 Digital Humanities,"['Theory Based', 'Social Aspects']",590DHO,Katrina Fenlon,490GHU,2
 Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,490GI,1
 Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,490ITG,1
 Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,490ITU,1
 Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,490SMG,1
 Digital Humanities,['Social Aspects'],590DHO,Katrina Fenlon,490SMU,1
 Digital Humanities,"['Theory Based', 'Social Aspects']",590DHO,Katrina Fenlon,490TEO,2
 Digital Humanities,"['Practical Training', 'Social Aspects']",590DHO,Katrina Fenlon,502A,2
 Digital Humanities,"['Practical Training', 'Social Aspects']",590DHO,Katrina Fenlon,502AO,2
 Digital Humanities,"['Practical Training', 'Social Aspects']",590DHO,Katrina Fenlon,502AO2,2
 Digital Humanities,"['Practical Training', 'Social Aspects']",590DHO,Katrina Fenlon,502AO3,2
 Data Mining,['Information Organization'],590DT,Vetle Torvik,390CC,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,390RGI,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,390W1A,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,390W1B,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,452AG,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,452AO,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,452AU,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,452BG,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,452BU,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,457IDG,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,458AO,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,461AG,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,461AO,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,461AU,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,490DB,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,490DBO,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,490GHU,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,490GI,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,490ITG,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,490ITU,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,490SMG,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,490SMU,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,490TEO,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,501A,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,501AO,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,501AO2,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,501B,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,502A,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,502AO,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,502AO2,1
 Data Mining,['Information Organization'],590DT,Vetle Torvik,502AO3,1
Computers and Cultures,"['Presentation', 'Information Organization', 'Theory Based', 'Social Aspects', 'Security']",390CC,Damian Duffy,390RGI,5
Computers and Cultures,"['Presentation', 'Information Organization', 'Media', 'Social Aspects', 'Security']",390CC,Damian Duffy,390W1A,5
Computers and Cultures,"['Presentation', 'Information Organization', 'Media', 'Social Aspects', 'Security']",390CC,Damian Duffy,390W1B,5
Computers and Cultures,"['Social Aspects', 'Media']",390CC,Damian Duffy,404AG,2
Computers and Cultures,"['Social Aspects', 'Media']",390CC,Damian Duffy,404AO,2
Computers and Cultures,"['Social Aspects', 'Media']",390CC,Damian Duffy,404AU,2
Computers and Cultures,"['Theory Based', 'Presentation', 'Social Aspects']",390CC,Damian Duffy,409AG,3
Computers and Cultures,"['Theory Based', 'Presentation', 'Social Aspects']",390CC,Damian Duffy,409AO,3
Computers and Cultures,"['Theory Based', 'Presentation', 'Social Aspects']",390CC,Damian Duffy,409AO2,3
Computers and Cultures,"['Theory Based', 'Presentation', 'Social Aspects']",390CC,Damian Duffy,409AU,3
Computers and Cultures,"['Theory Based', 'Social Aspects']",390CC,Damian Duffy,418AO,2
Computers and Cultures,"['Theory Based', 'Social Aspects']",390CC,Damian Duffy,418AU,2
Computers and Cultures,['Media'],390CC,Damian Duffy,445AG,1
Computers and Cultures,['Media'],390CC,Damian Duffy,445AO,1
Computers and Cultures,['Media'],390CC,Damian Duffy,445AU,1
Computers and Cultures,['Social Aspects'],390CC,Damian Duffy,451A,1
Computers and Cultures,['Social Aspects'],390CC,Damian Duffy,451AO,1
Computers and Cultures,"['Information Organization', 'Media']",390CC,Damian Duffy,452AG,2
Computers and Cultures,"['Information Organization', 'Media']",390CC,Damian Duffy,452AO,2
Computers and Cultures,"['Information Organization', 'Media']",390CC,Damian Duffy,452AU,2
Computers and Cultures,"['Information Organization', 'Media']",390CC,Damian Duffy,452BG,2
Computers and Cultures,"['Information Organization', 'Media']",390CC,Damian Duffy,452BU,2
Computers and Cultures,"['Information Organization', 'Media']",390CC,Damian Duffy,457IDG,2
Computers and Cultures,"['Theory Based', 'Presentation']",390CC,Damian Duffy,457IDU,2
Computers and Cultures,['Information Organization'],390CC,Damian Duffy,458AO,1
Computers and Cultures,"['Presentation', 'Social Aspects', 'Information Organization', 'Security']",390CC,Damian Duffy,461AG,4
Computers and Cultures,"['Presentation', 'Social Aspects', 'Information Organization', 'Security']",390CC,Damian Duffy,461AO,4
Computers and Cultures,"['Presentation', 'Social Aspects', 'Information Organization', 'Security']",390CC,Damian Duffy,461AU,4
Computers and Cultures,"['Theory Based', 'Security']",390CC,Damian Duffy,462G4,2
Computers and Cultures,"['Theory Based', 'Security']",390CC,Damian Duffy,462UG3,2
Computers and Cultures,"['Presentation', 'Social Aspects', 'Information Organization', 'Security']",390CC,Damian Duffy,490DB,4
Computers and Cultures,"['Presentation', 'Social Aspects', 'Information Organization', 'Security']",390CC,Damian Duffy,490DBO,4
Computers and Cultures,"['Presentation', 'Information Organization', 'Theory Based', 'Social Aspects', 'Security']",390CC,Damian Duffy,490GHU,5
Computers and Cultures,"['Presentation', 'Social Aspects', 'Information Organization', 'Security']",390CC,Damian Duffy,490GI,4
Computers and Cultures,"['Presentation', 'Social Aspects', 'Information Organization', 'Security']",390CC,Damian Duffy,490ITG,4
Computers and Cultures,"['Presentation', 'Social Aspects', 'Information Organization', 'Security']",390CC,Damian Duffy,490ITU,4
Computers and Cultures,"['Presentation', 'Information Organization', 'Media', 'Social Aspects', 'Security']",390CC,Damian Duffy,490SMG,5
Computers and Cultures,"['Presentation', 'Information Organization', 'Media', 'Social Aspects', 'Security']",390CC,Damian Duffy,490SMU,5
Computers and Cultures,"['Presentation', 'Information Organization', 'Theory Based', 'Social Aspects', 'Security']",390CC,Damian Duffy,490TEO,5
Computers and Cultures,"['Information Organization', 'Media']",390CC,Damian Duffy,501A,2
Computers and Cultures,"['Information Organization', 'Media']",390CC,Damian Duffy,501AO,2
Computers and Cultures,"['Information Organization', 'Media']",390CC,Damian Duffy,501AO2,2
Computers and Cultures,"['Information Organization', 'Media']",390CC,Damian Duffy,501B,2
Computers and Cultures,"['Social Aspects', 'Information Organization', 'Security']",390CC,Damian Duffy,502A,3
Computers and Cultures,"['Social Aspects', 'Information Organization', 'Security']",390CC,Damian Duffy,502AO,3
Computers and Cultures,"['Social Aspects', 'Information Organization', 'Security']",390CC,Damian Duffy,502AO2,3
Computers and Cultures,"['Social Aspects', 'Information Organization', 'Security']",390CC,Damian Duffy,502AO3,3
"Race, Gender & Info Technology","['Presentation', 'Social Aspects', 'Information Organization', 'Security']",390RGI,David Hopping,390W1A,4
"Race, Gender & Info Technology","['Presentation', 'Social Aspects', 'Information Organization', 'Security']",390RGI,David Hopping,390W1B,4
"Race, Gender & Info Technology",['Social Aspects'],390RGI,David Hopping,404AG,1
"Race, Gender & Info Technology",['Social Aspects'],390RGI,David Hopping,404AO,1
"Race, Gender & Info Technology",['Social Aspects'],390RGI,David Hopping,404AU,1
"Race, Gender & Info Technology","['Theory Based', 'Presentation', 'Social Aspects']",390RGI,David Hopping,409AG,3
"Race, Gender & Info Technology","['Theory Based', 'Presentation', 'Social Aspects']",390RGI,David Hopping,409AO,3
"Race, Gender & Info Technology","['Theory Based', 'Presentation', 'Social Aspects']",390RGI,David Hopping,409AO2,3
"Race, Gender & Info Technology","['Theory Based', 'Presentation', 'Social Aspects']",390RGI,David Hopping,409AU,3
"Race, Gender & Info Technology",['GIS'],390RGI,David Hopping,418AG,1
"Race, Gender & Info Technology","['Theory Based', 'Social Aspects']",390RGI,David Hopping,418AO,2
"Race, Gender & Info Technology","['Theory Based', 'Social Aspects']",390RGI,David Hopping,418AU,2
"Race, Gender & Info Technology",['Social Aspects'],390RGI,David Hopping,451A,1
"Race, Gender & Info Technology",['Social Aspects'],390RGI,David Hopping,451AO,1
"Race, Gender & Info Technology",['Information Organization'],390RGI,David Hopping,452AG,1
"Race, Gender & Info Technology",['Information Organization'],390RGI,David Hopping,452AO,1
"Race, Gender & Info Technology",['Information Organization'],390RGI,David Hopping,452AU,1
"Race, Gender & Info Technology",['Information Organization'],390RGI,David Hopping,452BG,1
"Race, Gender & Info Technology",['Information Organization'],390RGI,David Hopping,452BU,1
"Race, Gender & Info Technology",['Information Organization'],390RGI,David Hopping,457IDG,1
"Race, Gender & Info Technology","['Theory Based', 'Presentation']",390RGI,David Hopping,457IDU,2
"Race, Gender & Info Technology",['Information Organization'],390RGI,David Hopping,458AO,1
